solid_SIDIS_hgc_chamber  |                root  |       solid_SIDIS_hgc_chamber  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | CCCC33   |            Polycone  |0*deg 360*deg 2*counts 80*cm 92*cm 265*cm 265*cm 326*cm 426*cm  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_cons_15  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_15  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_15  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_15  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_15  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_15  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -264*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_15 * solid_SIDIS_hgc_mirror_sphere_15  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_16  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_16  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_16  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_16  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_16  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_16  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -276*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_16 * solid_SIDIS_hgc_mirror_sphere_16  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_17  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_17  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_17  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_17  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_17  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_17  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -288*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_17 * solid_SIDIS_hgc_mirror_sphere_17  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_18  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_18  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_18  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_18  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_18  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_18  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -300*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_18 * solid_SIDIS_hgc_mirror_sphere_18  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_19  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_19  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_19  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_19  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_19  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_19  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -312*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_19 * solid_SIDIS_hgc_mirror_sphere_19  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_20  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_20  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_20  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_20  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_20  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_20  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -324*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_20 * solid_SIDIS_hgc_mirror_sphere_20  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_21  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_21  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_21  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_21  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_21  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_21  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -336*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_21 * solid_SIDIS_hgc_mirror_sphere_21  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_22  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_22  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_22  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_22  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_22  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_22  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -348*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_22 * solid_SIDIS_hgc_mirror_sphere_22  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_23  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_23  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_23  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_23  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_23  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_23  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -360*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_23 * solid_SIDIS_hgc_mirror_sphere_23  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_24  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_24  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_24  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_24  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_24  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_24  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -372*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_24 * solid_SIDIS_hgc_mirror_sphere_24  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_25  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_25  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_25  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_25  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_25  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_25  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -384*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_25 * solid_SIDIS_hgc_mirror_sphere_25  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_26  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_26  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_26  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_26  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_26  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_26  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -396*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_26 * solid_SIDIS_hgc_mirror_sphere_26  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_27  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_27  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_27  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_27  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_27  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_27  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -408*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_27 * solid_SIDIS_hgc_mirror_sphere_27  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_28  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_28  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_28  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_28  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_28  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_28  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -420*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_28 * solid_SIDIS_hgc_mirror_sphere_28  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_29  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_29  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_29  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_29  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_29  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_29  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -432*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_29 * solid_SIDIS_hgc_mirror_sphere_29  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_mirror_cons_30  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_cons_30  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | 808080   |                Cons  |80.6081183520297*cm 193.839877288033*cm 92.532396214756*cm 222.514415348393*cm 50*cm -6*deg 12*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_sphere_30  | solid_SIDIS_hgc_gas  |solid_SIDIS_hgc_mirror_sphere_30  |           203.908002*cm 0.000000*cm 213.024638*cm  |                       0*deg 0*deg 0*deg  | 808080   |              Sphere  |                  210*cm 210.3*cm 0*deg 360*deg 0*deg 90*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_hgc_mirror_30  | solid_SIDIS_hgc_gas  |     solid_SIDIS_hgc_mirror_30  |                                  0*cm 0*cm 376*cm  |                    0*deg 0*deg -444*deg  | 808080   |Operation:@ solid_SIDIS_hgc_mirror_cons_30 * solid_SIDIS_hgc_mirror_sphere_30  |                                                           0  |         SL_HGC_CFRP  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: SL_HGC_mirror  |              mirror  |                                      no 
solid_SIDIS_hgc_virtualplane_front  |                root  |solid_SIDIS_hgc_virtualplane_front  |                                  0*cm 0*cm 313*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           83*cm 265*cm 83*cm 265*cm 0.0005*cm 0*deg 360*deg  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 2210000 
